timestamp,value,is_anomaly
0,13.3,0
1,12.4,0
2,11.6,0
3,11.3,0
4,11.5,0
5,11.9,0
6,10.8,0
7,14.8,0
8,19.1,0
9,21.5,0
10,23.3,0
11,25.6,0
12,27.4,0
13,27.9,0
14,27.7,0
15,27.4,0
16,26.6,0
17,24.2,0
18,21.5,0
19,19.2,0
20,17.6,0
21,15.8,0
22,15.2,0
23,14.0,0
24,13.6,0
25,13.0,0
26,12.0,0
27,11.5,0
28,11.1,0
29,10.7,0
30,11.4,0
31,14.2,0
32,16.1,0
33,19.2,0
34,22.6,0
35,24.1,0
36,23.8,0
37,22.0,0
38,21.4,0
39,20.7,0
40,19.6,0
41,19.0,0
42,17.8,0
43,16.7,0
44,15.7,0
45,15.6,0
46,14.7,0
47,14.3,0
48,13.6,0
49,13.5,0
50,13.0,0
51,11.9,0
52,11.1,0
53,10.1,0
54,10.0,0
55,12.6,0
56,14.4,0
57,15.4,0
58,16.5,0
59,17.2,0
60,18.1,0
61,18.7,0
62,19.3,0
63,19.4,0
64,18.5,0
65,16.8,0
66,15.2,0
67,13.5,0
68,12.2,0
69,11.2,0
70,10.4,0
71,9.2,0
72,8.6,0
73,8.3,0
74,7.8,0
75,7.9,0
76,8.1,0
77,7.3,0
78,7.6,0
79,8.2,0
80,10.8,0
81,12.5,0
82,13.8,0
83,14.0,0
84,13.9,0
85,14.0,0
86,13.2,0
87,14.4,0
88,14.6,0
89,14.0,0
90,13.2,0
91,12.7,0
92,11.8,0
93,10.9,0
94,10.8,0
95,10.9,0
96,10.5,0
97,9.9,0
98,9.7,0
99,9.4,0
100,9.1,0
101,8.4,0
102,8.7,0
103,9.7,0
104,10.2,0
105,12.1,0
106,13.3,0
107,14.1,0
108,15.0,0
109,15.6,0
110,15.8,0
111,15.6,0
112,14.7,0
113,13.0,0
114,11.4,0
115,10.2,0
116,9.1,0
117,8.3,0
118,7.0,0
119,5.9,0
120,5.5,0
121,5.0,0
122,4.4,0
123,4.2,0
124,4.6,0
125,4.7,0
126,5.1,0
127,6.0,0
128,8.2,0
129,9.8,0
130,11.4,0
131,12.8,0
132,13.5,0
133,13.6,0
134,13.7,0
135,13.8,0
136,12.9,0
137,12.3,0
138,11.5,0
139,10.7,0
140,9.9,0
141,9.2,0
142,8.3,0
143,8.5,0
144,8.2,0
145,7.9,0
146,7.9,0
147,7.8,0
148,7.0,0
149,6.6,0
150,5.7,0
151,7.0,0
152,10.2,0
153,11.7,0
154,12.9,0
155,14.4,0
156,15.7,0
157,16.8,0
158,17.8,0
159,18.2,0
160,17.2,0
161,15.3,0
162,13.3,0
163,11.9,0
164,10.8,0
165,9.9,0
166,8.8,0
167,8.1,0
168,7.5,0
169,7.2,0
170,6.6,0
171,6.1,0
172,5.8,0
173,5.6,0
174,5.4,0
175,7.2,0
176,9.9,0
177,11.8,0
178,13.0,0
179,14.8,0
180,16.4,0
181,17.3,0
182,17.5,0
183,17.3,0
184,16.1,0
185,14.0,0
186,12.5,0
187,11.6,0
188,11.5,0
189,11.4,0
190,11.1,0
191,10.6,0
192,9.8,0
193,9.6,0
194,9.7,0
195,9.7,0
196,9.4,0
197,8.7,0
198,8.8,0
199,10.0,0
200,11.7,0
201,13.1,0
202,14.1,0
203,14.0,0
204,14.7,0
205,15.6,0
206,15.1,0
207,15.6,0
208,14.2,0
209,13.3,0
210,11.6,0
211,10.2,0
212,9.1,0
213,8.9,0
214,9.0,0
215,8.7,0
216,8.9,0
217,8.8,0
218,8.9,0
219,8.6,0
220,7.6,0
221,6.6,0
222,7.0,0
223,8.7,0
224,10.4,0
225,11.6,0
226,13.2,0
227,14.8,0
228,16.4,0
229,17.7,0
230,18.8,0
231,19.2,0
232,18.2,0
233,15.0,0
234,13.2,0
235,11.9,0
236,11.0,0
237,9.9,0
238,8.8,0
239,8.3,0
240,7.7,0
241,6.8,0
242,6.3,0
243,6.1,0
244,5.6,0
245,6.2,0
246,6.7,0
247,8.1,0
248,9.2,0
249,9.8,0
250,10.5,0
251,12.2,0
252,13.9,0
253,14.8,0
254,15.4,0
255,15.5,0
256,14.7,0
257,13.1,0
258,11.8,0
259,11.0,0
260,10.5,0
261,10.4,0
262,10.3,0
263,10.3,0
264,10.2,0
265,10.1,0
266,10.0,0
267,9.8,0
268,9.7,0
269,8.7,0
270,8.0,0
271,10.1,0
272,11.4,0
273,12.5,0
274,13.4,0
275,14.1,0
276,15.1,0
277,16.0,0
278,16.6,0
279,16.9,0
280,16.2,0
281,14.3,0
282,12.7,0
283,11.6,0
284,10.5,0
285,9.6,0
286,8.7,0
287,8.1,0
288,7.5,0
289,7.0,0
290,6.5,0
291,6.1,0
292,5.8,0
293,5.4,0
294,5.1,0
295,7.8,0
296,10.9,0
297,13.0,0
298,14.4,0
299,16.2,0
300,18.1,0
301,19.8,0
302,20.6,0
303,20.4,0
304,19.6,0
305,17.3,0
306,14.8,0
307,13.5,0
308,12.4,0
309,11.1,0
310,10.3,0
311,9.7,0
312,8.9,0
313,8.3,0
314,7.7,0
315,8.4,0
316,9.0,0
317,8.4,0
318,8.4,0
319,8.6,0
320,9.0,0
321,10.3,0
322,11.5,0
323,11.5,0
324,13.1,0
325,14.6,0
326,15.8,0
327,16.4,0
328,15.6,0
329,14.3,0
330,12.8,0
331,11.9,0
332,11.1,0
333,11.1,0
334,10.9,0
335,10.7,0
336,10.5,0
337,10.3,0
338,10.5,0
339,10.2,0
340,9.4,0
341,9.5,0
342,9.6,0
343,10.7,0
344,11.9,0
345,12.9,0
346,13.3,0
347,14.2,0
348,14.3,0
349,14.8,0
350,14.9,0
351,15.4,0
352,15.0,0
353,14.2,0
354,13.0,0
355,11.8,0
356,10.5,0
357,9.5,0
358,8.7,0
359,8.1,0
360,7.8,0
361,7.3,0
362,6.7,0
363,6.4,0
364,6.1,0
365,5.9,0
366,6.1,0
367,8.8,0
368,11.7,0
369,14.5,0
370,15.8,0
371,17.9,0
372,19.8,0
373,21.2,0
374,22.1,0
375,22.8,0
376,22.8,0
377,20.8,0
378,18.2,0
379,16.3,0
380,14.8,0
381,13.2,0
382,12.3,0
383,11.6,0
384,11.1,0
385,10.6,0
386,9.9,0
387,9.8,0
388,9.1,0
389,8.9,0
390,9.2,0
391,12.7,0
392,16.5,0
393,19.1,0
394,22.1,0
395,24.4,0
396,26.0,0
397,26.7,0
398,26.8,0
399,26.8,0
400,26.1,0
401,24.2,0
402,21.4,0
403,19.4,0
404,17.5,0
405,16.0,0
406,15.1,0
407,14.5,0
408,13.5,0
409,13.2,0
410,13.2,0
411,13.5,0
412,13.8,0
413,13.2,0
414,11.9,0
415,16.3,0
416,20.3,0
417,23.1,0
418,25.3,0
419,26.5,0
420,27.7,0
421,28.7,0
422,28.9,0
423,28.7,0
424,27.5,0
425,25.8,0
426,22.9,0
427,20.6,0
428,18.5,0
429,17.7,0
430,16.7,0
431,15.9,0
432,14.9,0
433,14.1,0
434,13.5,0
435,12.8,0
436,12.6,0
437,13.0,0
438,14.3,0
439,14.9,0
440,18.6,0
441,21.4,0
442,23.9,0
443,24.9,0
444,25.7,0
445,26.5,0
446,26.5,0
447,25.5,0
448,24.5,0
449,22.4,0
450,19.8,0
451,18.0,0
452,16.1,0
453,14.4,0
454,13.1,0
455,11.7,0
456,11.0,0
457,9.8,0
458,9.6,0
459,8.8,0
460,7.3,0
461,6.7,0
462,7.1,0
463,9.4,0
464,11.9,0
465,15.0,0
466,17.9,0
467,20.4,0
468,21.9,0
469,22.6,0
470,22.3,0
471,21.2,0
472,19.5,0
473,17.8,0
474,15.9,0
475,14.3,0
476,12.8,0
477,11.7,0
478,11.4,0
479,11.4,0
480,11.4,0
481,11.5,0
482,11.5,0
483,11.6,0
484,11.4,0
485,11.2,0
486,11.4,0
487,11.9,0
488,12.4,0
489,13.4,0
490,14.9,0
491,15.9,0
492,16.9,0
493,17.5,0
494,17.4,0
495,17.0,0
496,15.8,0
497,14.0,0
498,13.0,0
499,12.4,0
500,12.3,0
501,12.1,0
502,11.8,0
503,11.7,0
504,11.7,0
505,11.6,0
506,11.3,0
507,11.2,0
508,11.0,0
509,11.0,0
510,11.6,0
511,11.9,0
512,11.6,0
513,11.1,0
514,11.6,0
515,12.9,0
516,14.0,0
517,13.7,0
518,13.3,0
519,14.4,0
520,14.1,0
521,12.8,0
522,11.0,0
523,10.3,0
524,9.1,0
525,7.6,0
526,8.1,0
527,8.4,0
528,7.2,0
529,5.4,0
530,3.8,0
531,3.3,0
532,3.2,0
533,5.9,0
534,8.8,0
535,10.4,0
536,12.0,0
537,13.5,0
538,14.8,0
539,16.2,0
540,17.4,0
541,18.2,0
542,19.0,0
543,19.3,0
544,19.1,0
545,18.4,0
546,17.1,0
547,15.1,0
548,14.6,0
549,15.5,0
550,15.1,0
551,11.5,0
552,9.6,0
553,10.1,0
554,7.9,0
555,7.7,0
556,7.8,0
557,7.9,0
558,8.7,0
559,12.9,0
560,17.3,0
561,19.1,0
562,20.6,0
563,21.5,0
564,22.4,0
565,23.1,0
566,23.5,0
567,23.7,0
568,23.3,0
569,22.4,0
570,19.3,0
571,16.8,0
572,14.2,0
573,12.7,0
574,11.6,0
575,11.3,0
576,10.5,0
577,9.3,0
578,9.4,0
579,9.5,0
580,9.0,0
581,10.1,0
582,11.3,0
583,14.7,0
584,16.0,0
585,18.3,0
586,20.3,0
587,21.7,0
588,23.3,0
589,23.9,0
590,24.2,0
591,23.5,0
592,22.4,0
593,20.6,0
594,18.1,0
595,16.8,0
