1,V-0,Q1-E35,1.00000,SyntheticMOSO
1,V-0,Q1-E78,0.96667,SyntheticMOSO
1,V-0,Q1-E9,0.93333,SyntheticMOSO
1,V-0,Q1-E34,0.90000,SyntheticMOSO
1,V-0,Q1-E36,0.86667,SyntheticMOSO
1,V-0,Q1-E87,0.83333,SyntheticMOSO
1,V-0,Q1-E88,0.80000,SyntheticMOSO
1,V-0,Q1-E5,0.76667,SyntheticMOSO
1,V-0,Q1-E69,0.73333,SyntheticMOSO
1,V-0,Q1-E37,0.70000,SyntheticMOSO
1,V-0,Q1-E42,0.66667,SyntheticMOSO
1,V-0,Q1-E24,0.63333,SyntheticMOSO
1,V-0,Q1-E56,0.60000,SyntheticMOSO
1,V-0,Q1-E53,0.56667,SyntheticMOSO
1,V-0,Q1-E67,0.53333,SyntheticMOSO
1,V-0,Q1-E74,0.50000,SyntheticMOSO
1,V-0,Q1-E70,0.46667,SyntheticMOSO
1,V-0,Q1-E48,0.43333,SyntheticMOSO
1,V-0,Q1-E64,0.40000,SyntheticMOSO
1,V-0,Q1-E63,0.36667,SyntheticMOSO
1,V-0,Q1-E15,0.33333,SyntheticMOSO
1,V-0,Q1-E95,0.30000,SyntheticMOSO
1,V-0,Q1-E77,0.26667,SyntheticMOSO
1,V-0,Q1-E28,0.23333,SyntheticMOSO
1,V-0,Q1-E65,0.20000,SyntheticMOSO
1,V-0,Q1-E94,0.16667,SyntheticMOSO
1,V-0,Q1-E29,0.13333,SyntheticMOSO
1,V-0,Q1-E98,0.10000,SyntheticMOSO
1,V-0,Q1-E1,0.06667,SyntheticMOSO
1,V-0,Q1-E55,0.03333,SyntheticMOSO
2,V-0,Q2-E43,1.00000,SyntheticMOSO
2,V-0,Q2-E6,0.96667,SyntheticMOSO
2,V-0,Q2-E97,0.93333,SyntheticMOSO
2,V-0,Q2-E51,0.90000,SyntheticMOSO
2,V-0,Q2-E21,0.86667,SyntheticMOSO
2,V-0,Q2-E7,0.83333,SyntheticMOSO
2,V-0,Q2-E100,0.80000,SyntheticMOSO
2,V-0,Q2-E61,0.76667,SyntheticMOSO
2,V-0,Q2-E23,0.73333,SyntheticMOSO
2,V-0,Q2-E76,0.70000,SyntheticMOSO
2,V-0,Q2-E75,0.66667,SyntheticMOSO
2,V-0,Q2-E14,0.63333,SyntheticMOSO
2,V-0,Q2-E63,0.60000,SyntheticMOSO
